Date,Log_Return,Z_Score,Realized_Volatility,vol_regime,Normalized_Range,Range_Regime
2017-08-11,0.003111148307012124,-0.2484290536702721,0.01357372045566479,1,0.8168746466094229,0
2017-08-14,-0.0027217250231354575,-1.0217770185050792,0.014908529263323205,1,0.7804858199949186,0
2017-08-15,-0.008209906077677841,-1.2866855099650454,0.01902079356330952,1,1.0581559304653065,0
2017-08-16,0.0025092722903703076,0.3009840038782524,0.0140967381243407,1,1.1478242778198833,0
2017-08-17,0.007412353852867797,1.1619457182785418,0.013455763871221018,0,0.5268445870352888,-1
2017-08-18,-0.0005443592909452205,-0.040062792922896065,0.01303183119171191,0,1.4236062544240005,0
2017-08-21,0.003958939893256818,0.4970273377159702,0.013198282808769574,0,0.5637800747765617,-1
2017-08-22,-0.004425701690303351,-1.380224290736721,0.010057110952396005,0,0.562777597226736,-1
2017-08-23,0.0029526430372122,0.23935589919484218,0.01010683306040746,0,0.3521114652857295,-1
2017-08-24,-0.0018638076307166027,-0.5439569800710614,0.007725529063927248,-1,0.6733449690627176,-1
2017-08-25,0.004652974660785244,0.9027635880375523,0.008911850724087749,-1,2.006455104628792,1
2017-08-28,0.013219738670856719,1.5125841994904181,0.015245171738993191,1,2.0892088062605487,1
2017-08-29,0.002592669218827388,-0.310592697729716,0.012369752162035955,0,1.1122742903549176,0
2017-08-30,-0.003815051241845523,-1.0168377838074267,0.014892688464674187,1,0.714284075316534,-1
2017-08-31,0.006173075893794918,0.26124839511838255,0.01376651263487255,0,1.4905983026774168,0
2017-09-01,0.006286269787906836,0.22478691745717685,0.013876060151014606,0,0.7999931279059463,0
2017-09-05,0.011037354562418965,1.1943772170659004,0.012323491225431351,0,0.8789359040281146,0
2017-09-06,-0.003965383824776996,-1.0587348943542274,0.015013574532871693,1,0.6719080873110894,-1
2017-09-07,0.008361341114399392,0.48910974631523185,0.012722198848060164,0,1.0112332030989768,0
2017-09-08,0.0006688896405072527,-0.6279153997982385,0.01356352469806762,0,0.9826655533733962,0
2017-09-11,-0.011206691809561442,-1.3442546921262912,0.02027016408111084,1,0.41294052893444727,-1
2017-09-12,-0.002256488358732504,-0.08103798971845118,0.015916146999669173,1,0.3783837284109467,-1
2017-09-13,-0.003469850010435886,-0.2667926553064265,0.015834698093048553,1,0.0,-1
2017-09-14,0.000981780804511102,0.818263758134151,0.011035326412009744,-1,1.8371248901835668,1
2017-09-15,-0.0032512423615178305,0.13134457070184438,0.010031754133234688,-1,0.39770008114912714,-1
2017-09-18,-0.010735988597467801,-1.6277911793385802,0.009601532439896912,-1,1.2021892551729658,0
2017-09-19,-7.662978472650562e-05,0.7054603476706085,0.01024990096377062,0,1.2560518944419874,0
2017-09-20,0.004430569417291893,1.0746622908075785,0.012819029420630961,0,1.9558825113363418,1
2017-09-21,-0.01644548291912643,-1.3424459474770034,0.018704987996416806,1,1.8110151706902904,1
2017-09-22,0.0020899215909679653,0.6933604634878382,0.020115580193490825,1,0.3068930744566931,-1
2017-09-25,0.010384308915688903,1.0278748259033963,0.022423817692907296,1,1.7202254035942737,1
2017-09-26,-0.007527532775120786,-0.5770920142418946,0.023689589289469275,1,0.7637660231392344,0
2017-09-27,-0.0105410799770725,-0.5761373609243498,0.023803427742249163,1,0.0,-1
2017-09-28,0.0016349223665728455,0.2903101550391386,0.01869215300983618,0,1.3681650203299558,0
2017-09-29,-0.0031164809018184073,-0.15585486311074864,0.018411776332437315,0,0.8643361985607975,0
2017-10-02,-0.006890677171902543,-0.3420032087902389,0.01047743286527542,-1,0.8584276438188944,0
2017-10-03,-0.0009432837700489293,0.6279378401327379,0.010782746590034165,-1,0.8020589436144419,0
2017-10-04,0.0017287063978827545,0.898286269751143,0.0080803093833347,-1,1.3466362252663622,0
2017-10-05,-0.0029878358398845554,-0.17223872525021813,0.007087359521476128,-1,1.2977135988221664,0
2017-10-06,0.0013377544169920026,0.8166955698638099,0.007909436189015694,-1,1.3403217637250382,0
2017-10-09,0.007989447326364975,1.5889280140918354,0.009238080578831886,-1,0.5924143197648856,-1
2017-10-10,0.006841829421378427,0.8637038829403562,0.009992874976204685,-1,1.1577878335346987,0
2017-10-11,-0.003726076902423367,-1.036997294390808,0.012112103683125597,0,0.7871352785145889,0
2017-10-12,0.005815998493391344,0.44772246622521505,0.010808740774431324,0,0.6483733588230101,-1
2017-10-13,0.006320316258744202,0.35197515166223714,0.010622157468218357,0,1.2953376068511215,0
2017-10-16,-0.0012300882391540026,-0.8207342766413717,0.010991840887755124,0,1.3076949905563187,0
2017-10-17,-0.013086271579829653,-1.4956188251287448,0.017798983494936922,0,1.3066948949218142,0
2017-10-18,-0.002419116678913994,-0.19034885693991738,0.017612407727803092,0,0.0,-1
2017-10-19,0.005454275534116093,0.826418704402732,0.017442376208699,0,0.25140312472295534,-1
2017-10-20,-0.007409463231041783,-0.5279937625293558,0.015548184291455436,0,0.39284842354910715,-1
2017-10-23,0.00023476714183852992,0.5172474976109747,0.01590838277820185,0,1.8307165135983314,1
2017-10-24,-0.0021153697891088514,-0.18512472535766078,0.010440697118872654,-1,0.5960388035569927,-1
2017-10-25,0.000313695430923488,0.21856235391009984,0.010416126093559278,-1,1.3349451278769349,0
2017-10-26,-0.007160573007206216,-1.0265346382541392,0.008567531159213526,-1,1.5942061034940291,1
2017-10-27,0.0017357990230928244,0.8942053388548085,0.007837282103611407,-1,0.2611969191107143,-1
2017-10-30,0.004404927786188189,1.135019058921543,0.00978973897506841,0,1.3080025341100485,0
2017-10-31,-0.005588126504385657,-0.8787243651767274,0.011016588073231429,0,1.3980251930436038,0
2017-11-01,0.005588126504385709,0.993568238516227,0.013035360143000656,1,0.765305486931429,0
2017-11-02,0.0006277354683380319,-0.1664339364181005,0.00975335443614384,0,0.0,-1
2017-11-03,-0.006610572852132713,-1.124045174310362,0.01252265297228827,0,0.5963266791723829,-1
2017-11-06,0.010134046656738413,1.2970820274771475,0.01603903187792967,1,2.121773129191948,1
2017-11-07,-0.004465224838411223,-0.7959323269949926,0.015507851573472948,0,1.2800048828125,0
2017-11-08,0.006183266004363352,0.7118743275222723,0.015735073009359495,1,1.661245750412533,1
2017-11-09,0.0031162381684789577,0.2041514544208663,0.01582364209137132,1,0.949874065151154,0
2017-11-10,-0.010320616370498838,-1.3623407955144549,0.018465364017035715,1,1.1961142827076372,0
2017-11-13,0.0038436132139390324,0.6075534895692107,0.015355403289851372,0,0.04262033569149674,-1
2017-11-14,0.0032827535277863674,0.3139017192186864,0.014686466888065488,0,0.6886160795865708,-1
2017-11-15,-0.003909309122587321,-0.5017166217059374,0.01386897835918638,0,1.3749885559082031,0
2017-11-16,0.0007048235582582072,0.3358669467935557,0.013212478343383363,0,0.020075497597803707,-1
2017-11-17,0.01430152145789673,1.5910857773281486,0.014976829713588451,0,1.7605694341763662,1
2017-11-20,-0.016495917971793554,-1.4342771238589098,0.025057662763185815,1,0.29149172601419965,-1
2017-11-21,0.005086680079378604,0.4523551269944405,0.025452974286401496,1,0.0,-1
2017-11-22,0.008162676176655977,0.4991878333183562,0.026028606808940476,1,2.471580465948578,1
2017-11-24,-0.0038009777393278247,-0.43876300292810366,0.026764617574634896,1,0.0,-1
2017-11-27,0.00550289910736466,0.5748433402084274,0.02260727355097729,1,0.0,-1
2017-11-28,0.000695308000776598,-0.5167256979107988,0.010532880175217895,-1,0.0,-1
2017-11-29,-0.009779630834338625,-1.3799514350247735,0.016099746871945382,0,3.17227354092189,1
2017-11-30,-0.00696596145918346,-0.6729632889259222,0.013610817304610584,0,2.474922532364937,1
2017-12-01,0.004388798311228533,0.8228906390026147,0.01527281335690567,0,1.8526290090460527,1
2017-12-04,-0.0035251298326162196,-0.08549769810466243,0.012757874161618148,-1,0.544083933188742,-1
2017-12-05,-0.010016309238676628,-0.8116626993954614,0.013324631559889508,-1,1.143274559371947,0
2017-12-06,0.000950779053228449,0.6847443166674072,0.013011080357622242,-1,0.5149556228315817,-1
2017-12-07,-0.010347938786658826,-1.0147058766949975,0.01462785613089999,0,1.4475737818285324,0
2017-12-08,-0.003687457209357425,0.34048870047318663,0.010755508933794424,-1,0.7208904573228516,-1
2017-12-11,-0.0012053519550518667,0.7128758036539437,0.011467424042791058,-1,0.8072839401517399,0
2017-12-12,-0.004189798469908035,-0.11616821073708787,0.009505793152869623,-1,0.7947698965719661,0
2017-12-13,0.005555813112327661,1.4499252291450948,0.012847659165153348,-1,1.262883462604924,0
2017-12-14,0.006722195742235451,1.1782619321298144,0.01154434289864542,-1,0.7855547089223051,0
2017-12-15,0.00039870817523665717,-0.22994542685550887,0.010284514162983606,-1,0.7742034563052764,0
2017-12-18,0.006278504505989414,0.7026842508158367,0.0105820856599918,-1,0.7631058674356073,0
2017-12-19,-0.001189107958943395,-1.291649100412136,0.008209794561202209,-1,0.5882405739691353,-1
2017-12-20,0.004274206737060993,0.2761434600982095,0.007913716578750781,-1,0.8439367256413546,0
2017-12-21,0.0009474013739520169,-0.3916034550597593,0.006820867574851158,-1,0.571949154069296,-1
2017-12-22,0.006371182406177087,0.9054614564825164,0.0074944063613973985,-1,1.6722394372522364,1
2017-12-26,0.006798190801191451,0.9672360279809331,0.007762640042205477,-1,0.4509681897604059,-1
2017-12-27,0.002255863771485303,-0.7376311478001816,0.005679376609628553,-1,0.6329159563016034,-1
2017-12-28,0.005501525365828419,0.4307636876756626,0.005848592545858923,-1,1.2140004521136312,0
2017-12-29,0.009383296909513904,1.2911128165364663,0.005752107072853295,-1,1.8358281833022387,1
2018-01-02,0.005648795435594413,-0.10452700609013088,0.005748932662736347,-1,1.971643767952707,1
2018-01-03,0.0019012136171542553,-0.9985432635306344,0.006800678439468732,-1,0.898876404494382,0
2018-01-04,0.0024283463684654956,-0.8469456742455886,0.006717318139083013,-1,0.29478197565789294,-1
2018-01-05,0.0006819141750703172,-0.9449120278010099,0.007872636578385555,0,0.0,-1
2018-01-08,-0.0012884713036933884,-1.24105578644308,0.005698619763996068,-1,0.8493681286435306,0
2018-01-09,-0.005246580568031189,-1.5888066003105021,0.0069551235066698976,0,0.5833265516493056,-1
2018-01-10,0.004336147142567866,1.1286133845546553,0.008229876756565389,0,1.753226164431339,1
2018-01-11,0.002426044534775419,0.6098193254022118,0.0082290917784253,0,1.2572992961265543,0
2018-01-12,0.009645929220218629,1.3591762662559819,0.012620572600305968,1,1.8909081224087572,1
2018-01-16,0.0014988012123869202,-0.19233106226623856,0.012012908566812346,1,0.8270806085220623,0
2018-01-17,0.0019450709821960197,-0.6042309636950602,0.0074950979731839675,0,1.5686334851531192,1
2018-01-18,-0.009009069942365968,-1.5470978208310884,0.014901973998058673,1,0.43675291297297897,-1
2018-01-19,0.004439620791428774,0.4017788837860397,0.015224484809820416,1,0.4559797316750158,-1
2018-01-22,-0.0007510891007015731,-0.07273196584696032,0.011552220562375318,1,0.5230120180398286,-1
2018-01-23,0.003600038990317503,0.6540771797743072,0.012153765064854659,1,0.05077982191432803,-1
2018-01-24,0.015009996047209607,1.4160076502836856,0.019505634632714094,1,0.6632246331680826,-1
2018-01-25,0.0047824097943095206,-0.10920431521218733,0.012977394539906257,1,3.4734525224154695,1
2018-01-26,-0.007958810491319437,-1.2977906873452678,0.01877242252080977,1,0.2644165874385248,-1
2018-01-30,-0.012058167071074382,-1.177700034936689,0.024176305735239642,1,2.2522489497569596,1
2018-01-31,0.0026921759851948287,0.20437281351952488,0.02405575502096214,1,1.5663890957163913,1
2018-02-01,0.003950401091376265,0.7322928120775607,0.017309770380509924,1,1.1367329372916055,0
2018-02-02,-0.007916469765226359,-0.5127595186100583,0.015953283369068056,1,1.7579293046555642,1
2018-02-05,-0.0005249568386138391,0.323576931804573,0.015523996137300876,0,0.7044005263618538,-1
2018-02-06,-0.005189755905578952,-0.7474075883421396,0.011344877628496145,0,1.364148692111105,0
2018-02-07,-0.010994537916590984,-1.1558710534713295,0.01326986277481461,0,1.0934189468500748,0
2018-02-08,0.0040327608986760796,1.3670885706259004,0.013332697946777577,0,0.7460314179679981,-1
2018-02-09,-0.002889772982946634,0.04009912599725262,0.01246200481616528,0,0.6296756301779156,-1
2018-02-12,0.008417731344798464,1.2723781148546618,0.017121303678319287,1,0.4901968606337773,-1
2018-02-13,0.002940864406439292,0.35228260095688996,0.01675359884583513,0,0.5299114623219283,-1
2018-02-14,0.020421058915214334,1.5862189113148852,0.019505140383657967,1,2.2694556430335395,1
2018-02-15,-0.002511468630411128,-0.8074675464078643,0.02156445742429819,1,0.5040709952997967,-1
2018-02-16,0.0008132005147932578,-0.5794469727714094,0.02007851270835245,1,1.2150216544386656,0
2018-02-20,-0.018195805777987704,-1.3691914962875058,0.03084880979093123,1,1.3215564935924218,0
2018-02-21,0.0009026261706847339,0.04487399414420242,0.030730313642629074,1,0.42770937264683734,-1
2018-02-22,0.00045100774382701627,0.5059249147297002,0.018382215479042865,0,0.7717586737035796,0
2018-02-23,-0.001805344615643647,0.21345332244127652,0.018453098959749815,0,0.37225264227600297,-1
2018-02-26,0.0018804775121498492,0.6226028205162006,0.01879741456990182,0,0.9351187273011059,0
2018-02-27,-0.011488261375785172,-1.7333555693218565,0.012224722394730114,-1,1.9664017794246784,1
2018-02-28,0.0,0.4089863058451632,0.01198673246106705,-1,0.5702611454200105,-1
2018-03-01,-0.009624253533214297,-0.9063036299287697,0.013364485679262253,0,1.455350603376116,0
2018-03-02,0.013872136457073265,1.4674508446986494,0.022771502570385665,1,0.7355306033917456,-1
2018-03-05,-0.0022734172079491807,-0.03687690365791406,0.0224752235701737,1,0.6666722311369674,-1
2018-03-06,0.011690746933441305,0.9076978843968555,0.022066853204184413,1,1.200787212364713,0
2018-03-07,-0.005715142383890748,-0.691100872686784,0.023635951023848426,1,1.0558478909245845,0
2018-03-08,-0.004610897113995902,-0.7650934613353687,0.02105324493780651,0,0.7731978223608207,0
2018-03-09,0.0018922913369371754,0.24030019949599615,0.015777852130922036,0,0.9591861647002551,0
2018-03-12,-0.0022711796760658443,-0.3498281597412819,0.01577741440685125,-1,0.0,-1
2018-03-13,0.004914386241190294,1.3569408099459779,0.010006708126416165,-1,0.10134731094550958,-1
2018-03-14,-0.001131947426727324,-0.23983825540219061,0.008302134947106634,-1,0.5583921478718329,-1
2018-03-15,-0.0057549571034445565,-1.299175447447047,0.009095687808354567,-1,0.0,-1
2018-03-16,-0.004185539229898073,-0.6106870793871785,0.009152773909806095,-1,1.5000457749702463,1
2018-03-19,0.00418553922989804,0.9508215559137069,0.010770987650682268,-1,3.529377445876566,1
2018-03-20,-0.004338127119398508,-0.5271767883659503,0.008878160938975619,-1,0.0,-1
2018-03-21,0.007295401194057268,1.334252847873156,0.013164052756129094,0,3.014702252460473,1
2018-03-22,0.0044573976096106815,0.5524567879806165,0.012039135402376605,0,0.0,-1
2018-03-23,0.016966715936515404,1.4710394855526383,0.017105735343498265,0,0.9501680838441763,0
2018-03-26,0.003772594220179005,-0.24218263032844076,0.01715674783637425,0,1.46226396987413,0
2018-03-27,-0.00971924053303923,-1.4923386853179268,0.02138738290763938,1,0.04673625767687715,-1
2018-03-28,-0.012830862694559693,-1.1098242934142497,0.026918025586480925,1,3.022655154601136,1
2018-03-29,-0.0010577275967254573,-0.040883010518423135,0.026473328472988635,1,0.5986694130097628,-1
2018-04-02,0.014484794192477413,1.4221397198936592,0.024457354334714722,1,1.6666631888872427,1
2018-04-03,-0.006953504164492984,-0.34608367612217844,0.024152714957726876,1,1.0450148466370845,0
2018-04-04,0.002248370796679207,0.2976428344478994,0.02306482221605536,1,1.0116013843007707,0
2018-04-05,-0.008646345041192702,-0.9407237088841187,0.020587999591049566,0,0.8578023972544587,0
2018-04-06,0.005722457733424547,0.457828309008039,0.021252092049449032,0,0.9549789000023314,0
2018-04-09,0.003298124789570669,0.6424924533407887,0.014493036766825985,0,0.8164846054834778,0
2018-04-10,0.004256401204819836,0.5012744573458467,0.012849679002374432,0,0.7462680524233872,-1
2018-04-11,0.01074681456735932,1.0723588237445711,0.01599613988809835,0,1.8097310437444663,1
2018-04-12,-0.013432964185142135,-1.6986732627256154,0.020470909163068342,0,1.1162488812919769,0
2018-04-13,0.0047704504893987506,0.31339273044226595,0.020282656682795698,0,0.7033404399288661,-1
2018-04-16,0.002005684379909184,0.037212226644046505,0.02021456887027258,0,0.5644021566313587,-1
2018-04-17,-0.00022269553924516243,-0.111412185028643,0.01999302769741219,0,0.6575119909258812,-1
2018-04-18,0.0029647221128227827,0.51357574301913,0.016317112524518236,0,0.9798494465472642,0
2018-04-19,-0.0032616058148920136,-1.4560010099363845,0.006930756906678609,-1,1.3255355753374785,0
2018-04-20,-0.007527591093269497,-1.4806072445052532,0.00954363203871913,-1,0.8214997585826948,0
2018-04-23,-0.010679968716113873,-1.265738820519742,0.012250635444794516,-1,1.1142365333796622,0
2018-04-24,0.006707153771284317,1.2594195377590414,0.01609754297290414,0,0.5522096474908141,-1
2018-04-25,-0.007690660944510987,-0.47097350365155444,0.015193423999428197,-1,0.566893737872543,-1
2018-04-26,-0.003715570032884322,0.12774578040568713,0.015154256568579405,-1,0.09647841992055642,-1
2018-04-27,0.0030342129414097896,0.758199951285589,0.016229865904810088,0,1.3949679517841769,0
2018-04-30,-0.003110260543535764,-0.37481303158917956,0.012857752699246959,-1,1.2405980532979666,0
2018-05-01,-0.009465644983154229,-1.0902997321544117,0.010820537757244432,-1,1.6507975260416667,1
2018-05-02,-0.0009208665713252698,0.42052622230928716,0.01018136718583796,-1,1.0090449489842817,0
2018-05-03,0.00619906000228972,1.1748061111826267,0.013421971675018964,0,0.0,-1
2018-05-04,0.0015247392406204264,0.462559716771779,0.012952214211510918,0,0.0,-1
2018-05-07,-0.0003809669127580398,0.04003161450655245,0.012722614904063012,-1,0.5927916137070083,-1
2018-05-08,-0.00015239019585577444,-0.48301257974108575,0.006510377573392826,-1,1.399986328258513,0
2018-05-09,-0.0005336417302308635,-0.6558648362424901,0.006358430269789076,-1,0.0,-1
2018-05-10,0.007218601800712527,1.7313697150713352,0.00734003813374381,-1,2.9861146432022787,1
2018-05-11,-0.0013637768572015564,-0.6576503309255417,0.007892763740322295,-1,0.0,-1
2018-05-14,-0.0018971737809504907,-0.6835376885734576,0.008346755762791787,-1,1.0967734314088378,0
2018-05-15,-0.021187539583848607,-1.6744743038155012,0.023549293355991194,1,2.841708454452046,1
2018-05-16,0.001008046900233056,0.39877144162399986,0.023844960980571716,1,1.1813145354121044,0
2018-05-17,-0.0015513500441079692,0.3778602412172036,0.02039840335885429,1,0.5016335286193424,-1
2018-05-18,0.0015513500441079395,0.6281895797285828,0.021238667390119925,1,0.6963783565062752,-1
2018-05-21,0.0,0.4177744083611598,0.021601475097065396,1,0.6317146963661064,-1
2018-05-22,0.0011619351837768423,0.58291735301847,0.0027923693778963772,-1,0.0,-1
2018-05-23,-0.0018596691479237644,-1.114728037334758,0.0034504474515634565,-1,0.0,-1
2018-05-24,0.011106864926633073,1.7260608012471328,0.011289761788178053,0,0.0,-1
2018-05-25,-0.0003067912135685513,-0.448185152657855,0.01161107113801957,0,0.0,-1
2018-05-29,-0.0035358204833160823,-0.8436666216990636,0.012852199398126731,0,0.0,0
2018-05-30,0.002153718916270126,0.11150228840358486,0.012875843734745599,0,5.0,1
2018-05-31,-0.0010762796451007667,-0.48549049593495225,0.012641138799877605,0,2.727281628816314,1
2018-06-01,-0.004084885026490751,-1.0711694391325732,0.005667303000950043,-1,1.8088665394582255,1
2018-06-04,-0.0013138633414813785,0.10435990838874509,0.00551866549164929,-1,0.9752707175650343,0
2018-06-05,0.0033969186184965657,1.2009995269900098,0.006668729466126479,0,1.0691159798571015,0
2018-06-06,-0.00030835151545212326,0.13723088360358868,0.00601159439052311,-1,0.7142896686116678,-1
2018-06-07,0.001232741993758485,0.5174383582659742,0.006258408050781686,-1,0.8148244151945434,0
2018-06-08,-0.0004620884269374544,-0.5228969067576379,0.00415297835738285,-1,0.6666607695709863,-1
2018-06-11,0.0006161331177777786,-0.17874397011254078,0.0034894800846908846,-1,0.9941535078952629,0
2018-06-12,-0.0029298778307513215,-1.6102747816792977,0.0035543099419358785,-1,0.9090890408706802,0
2018-06-13,0.0013889267881947254,0.7992671710472588,0.003971987372926137,-1,1.332282283431423,0
2018-06-14,0.005459643319964293,1.5151294177860826,0.006855355147433011,0,1.4664784467767342,0
2018-06-15,-0.022804078760698156,-1.7232651929580383,0.02484888104481798,1,2.5962972646103437,1
2018-06-18,0.0012544894477869528,0.4277025101178603,0.024993775543891716,1,0.3594250603039279,-1
2018-06-19,-0.0004702371770622632,0.22762606300083074,0.025187404929474952,1,0.8610729825268034,0
2018-06-20,-0.0034553391851679326,0.049825485484964856,0.0245826087391344,1,0.25078924710609396,-1
2018-06-21,-0.003151594283591868,0.2641333945685972,0.02178860118179238,1,0.7154352037021409,-1
2018-06-22,0.00015787362465893563,0.6211666382878863,0.00464673236034111,-1,0.5047229934498069,-1
2018-06-25,-0.0014212784296392148,0.1543863689313651,0.0035750795623021676,-1,0.853653544127608,0
2018-06-26,-0.007136657182704904,-1.514869401110018,0.00610397054038882,0,1.6825358072916667,1
2018-06-27,-0.003028556328446318,-0.04138536495100538,0.006079166500402068,0,0.5079307257980136,-1
2018-06-28,-0.003999045403677075,-0.3306120404566017,0.006178469491338169,0,1.1694846521174203,0
2018-06-29,0.00280101008486938,1.4681527372766663,0.008160365780597117,0,0.6885393528246383,-1
2018-07-02,-0.009232934241235006,-1.1135921674589149,0.010268189598024254,1,1.4428586874256675,0
2018-07-03,0.009472597636754327,1.435244937225793,0.016000321730542652,1,2.0602440825138912,1
2018-07-05,0.004543890146389284,0.5196889848480576,0.016465530351458472,1,0.44048490978422616,-1
2018-07-06,-0.0023889164756203734,-0.48028414003300757,0.015960018323627922,0,0.1652823082355315,-1
2018-07-09,0.003024939992368851,0.2713943809552209,0.01599245678199748,0,0.6267150512062318,-1
2018-07-10,-0.0034236481676053563,-1.072674622708488,0.01181831845388983,0,1.1111051622782127,0
2018-07-11,-0.008812040976282251,-1.380748107616891,0.011985447476192285,0,1.8908913352272727,1
2018-07-12,0.0017685920911130215,0.7961344245574022,0.010489788691791213,0,0.9797222061843766,0
2018-07-13,-0.004346802680328338,-0.413056294853912,0.010767450491724152,0,1.033525077317039,0
2018-07-16,-0.0012108005108086726,0.5085507360742485,0.008768115444981052,0,0.7723696920776488,0
2018-07-17,-0.010065857197482181,-1.108133872350229,0.011163805437998135,0,0.0,-1
2018-07-18,0.0004894760752293569,0.6692469889548295,0.010566632357372527,0,0.9615374583318118,0
2018-07-19,-0.00318538620092535,0.11874518323881518,0.009010314742553602,0,2.4041266068920817,1
2018-07-20,0.005791423271754504,1.2865321069030426,0.012909693514823302,0,0.0,-1
2018-07-23,-0.004483398583975911,-0.3718071325942841,0.013186714692314097,1,0.4385955519386652,-1
2018-07-24,-8.16827362195705e-05,0.05322328017595268,0.008916449994139585,0,0.0,-1
2018-07-25,0.006109251967322684,1.0683458964124375,0.011049486327068448,0,0.0,-1
2018-07-26,-0.004966001498039611,-1.0167219792115547,0.01196396962108514,0,2.7777777777777777,1
2018-07-27,-0.0022060331796797134,-0.2406620093387967,0.010038904141603456,0,0.0,-1
2018-07-30,-0.0010638134681618262,-0.15200168145827578,0.00915244399600208,-1,3.4939847633614733,1
2018-07-31,0.001963110932089534,0.47096993517933433,0.009475684078879531,-1,3.226487143505501,1
2018-08-01,-0.004750931950486037,-0.8894373497672735,0.006401206421895308,-1,1.4220092728779519,0
2018-08-02,-0.006011999848421064,-1.1459709692593119,0.007020702227097724,-1,1.544624151512612,1
2018-08-03,0.002969299191421566,1.0955360786400956,0.00887492017401658,-1,1.1800709374239728,0
2018-08-06,-0.0046227387549226465,-0.6014236169340704,0.009414192853537723,0,0.6587884511491527,-1
2018-08-07,0.0008270615145103922,0.7941905883694131,0.008854628596013523,-1,0.6849318340894053,-1
2018-08-08,0.0024770882622964334,0.8044110140380386,0.009310371972535083,0,0.9099736987322359,0
2018-08-09,-0.0005773983842617266,-0.2600436795052374,0.006810785337435986,-1,0.4479502261106021,-1
2018-08-10,-0.0006603787513001009,-0.05670990410399205,0.005879221680220472,-1,1.398966516134745,0
2018-08-13,-0.01648382857584301,-1.7641459049918833,0.01723852819231789,1,1.71641441417993,1
2018-08-14,0.0014259543053397558,0.5381273740445491,0.017409224134620222,1,0.5269006440170461,-1
2018-08-15,-0.013077596207343322,-0.8719076024334543,0.018472460132539593,1,1.3831953373189585,0
2018-08-16,-0.0011046853781724766,0.5960485837148816,0.018290076157585912,1,1.471045030450763,0
2018-08-17,0.0002550676550167926,0.7259183995937266,0.018642417843805263,1,0.545303353664781,-1
2018-08-20,0.008716721391922366,1.204466688715145,0.01758760015725752,1,0.5702639809460354,-1
2018-08-21,0.0048751266583741855,0.5992917470667628,0.018440258592295117,1,0.29660348470624137,-1
2018-08-22,0.0030977237750973805,-0.018075435263139445,0.008692564670997022,-1,0.22664319776469083,-1
2018-08-23,-0.0078043853831430325,-1.55438406220823,0.013856795538251256,0,1.2328809119032358,0
2018-08-24,0.01612874843926602,1.2736204621570202,0.019533610589212016,1,2.9789981256908513,1
2018-08-27,0.0022357075658587097,-0.172533951900066,0.01906279969266852,1,0.8010415385246238,0
2018-08-28,-0.001324264032107223,-0.43274552623741763,0.019588571901321083,1,1.4525615416533981,0
2018-08-29,-0.002404764527759338,-0.4188371894434502,0.020132290178827332,1,0.2702635826980405,-1
2018-08-30,-0.0056615328697090395,-0.8777930508103646,0.018994021423267914,1,0.8571425457383199,0
2018-08-31,0.0021685560260155255,0.951099519124382,0.0074429423305110995,-1,1.073112800138193,0
2018-09-04,-0.006351962565760579,-1.0522748939412705,0.007728928166623534,-1,0.4862891098271526,-1
2018-09-05,0.0018429166421238857,0.9763355561637213,0.008987630940098095,0,0.6055383783601129,-1
2018-09-06,0.002507523830407757,0.8026714262147627,0.010046711645228702,0,0.6788050024656627,-1
2018-09-07,-0.003596114122648065,-0.7202163877882485,0.009035651593692658,0,1.0077642249496106,0
2018-09-10,-0.0005027868974392518,0.1920951910087458,0.008349644076377767,-1,0.0,-1
2018-09-11,0.0020097347155790214,0.612246895239444,0.005688278563374304,-1,1.5775404560320123,1
2018-09-12,0.0077496549279547884,1.4596679219519364,0.009369191990742994,0,0.09678918229285619,-1
2018-09-13,-0.002243696646296927,-0.6545900153469638,0.009998768532568413,0,1.1486436330344845,0
2018-09-14,-0.005840650729541842,-1.1959098229310905,0.011359000772960676,0,0.0,-1
2018-09-17,0.003925299454991307,0.5292446823740354,0.011852150176426953,0,0.0,-1
2018-09-18,-0.0024201158014890986,-0.48419680354801325,0.012257418848342519,0,1.6963487738419618,1
2018-09-19,0.004501801970305429,1.1008064331587641,0.009988458746170461,0,0.0,-1
2018-09-20,0.003321710546514391,0.5717932140554511,0.010261872817848069,0,0.0,-1
2018-09-21,-0.008325056744842725,-1.5458684957089401,0.012332377590321901,0,0.0,-1
2018-09-24,0.0025882691604381183,0.499202801177923,0.011892246401789378,0,0.0,-1
2018-09-25,0.0005834628245632641,0.009591259573026993,0.011522810926730343,0,5.0,1
2018-09-26,-0.005012541823544286,-0.717573963776149,0.011354348177877215,0,0.0,-1
2018-09-27,-0.009847279784212154,-1.0745611998642968,0.01216220709280026,1,4.2857053885055185,1
2018-09-28,0.007751282370461494,1.2517746857328376,0.015252735365916389,1,1.8888854442373346,1
2018-10-01,-0.0036996800454468406,-0.24996030570194339,0.014802694241609918,1,0.777469057016252,0
2018-10-02,0.01280624224985772,1.309474352164437,0.021185665168730695,1,1.563741677568707,1
2018-10-03,-0.0034156533069074047,-0.44596540964307907,0.020731038937233794,1,0.5338082929690046,-1
2018-10-04,-0.0009184702430270636,-0.4627323944489363,0.016542045249362505,1,0.7906021362338119,0
